56,390,1496,11737,1468,2,7,0,0,0,1,0
70,75,1496,5548,5549,1,9,0,0,0,0.4,0
70,82,1496,5548,21392,Inf,4,0,0,0,0.58496,0
70,83,1496,5548,7164,3,14,0,0,0,1.6,0
70,87,1496,5548,6365,Inf,5,0,0,0,1.46,0
70,157,1496,5548,11803,Inf,7,0,0,0,0.77246,0
70,170,1496,5548,6365,Inf,5,0,0,0,1.46,0
70,172,1496,5548,11724,Inf,8,0,0,0,0.74496,0
70,177,1496,5548,773,Inf,10,0,0,0,0.92555,0
70,178,1496,5548,834,Inf,7,0,0,0,0.77246,0
70,216,1496,5548,3695,Inf,6,0,0,0,2.1573,0
70,291,1496,5548,7763,Inf,4,0,0,0,0.58496,0
70,293,1496,5548,840,Inf,11,0,0,0,1.1123,0
70,296,1496,5548,10155,Inf,7,0,0,0,1.7105,0
70,304,1496,5548,2543,Inf,8,0,0,1,0.88949,0
70,339,1496,5548,10259,Inf,6,0,0,0,0.95996,0
70,343,1496,5548,840,Inf,11,0,0,0,1.1123,0
70,344,1496,5548,840,Inf,11,0,0,0,1.1123,0
70,375,1496,5548,840,Inf,11,0,0,0,1.1123,0
70,379,1496,5548,3695,Inf,6,0,0,0,2.1573,0
70,385,1496,5548,1468,Inf,8,0,0,0,0.91212,0
70,389,1496,5548,1468,Inf,8,0,0,0,0.91212,0
70,390,1496,5548,1468,Inf,8,0,0,0,0.91212,0
75,82,1496,5549,21392,Inf,5,0,0,0,0.40896,0
75,83,1496,5549,7164,2,15,0,0,0,1.2,0
75,87,1496,5549,6365,Inf,6,0,0,0,1.284,0
75,157,1496,5549,11803,Inf,8,0,0,0,0.59646,0
75,170,1496,5549,6365,Inf,6,0,0,0,1.284,0
75,172,1496,5549,11724,Inf,9,0,0,0,0.56896,0
75,177,1496,5549,773,Inf,11,0,0,0,0.74955,0
75,178,1496,5549,834,Inf,8,0,0,0,0.59646,0
75,216,1496,5549,3695,Inf,7,0,0,0,1.9813,0
75,291,1496,5549,7763,Inf,5,0,0,0,0.40896,0
75,293,1496,5549,840,Inf,12,0,0,0,0.9363,0
75,296,1496,5549,10155,Inf,8,0,0,0,1.5345,0
75,304,1496,5549,2543,Inf,9,0,0,1,0.71349,0
75,339,1496,5549,10259,Inf,7,0,0,0,0.78396,0
75,343,1496,5549,840,Inf,12,0,0,0,0.9363,0
75,344,1496,5549,840,Inf,12,0,0,0,0.9363,0
75,375,1496,5549,840,Inf,12,0,0,0,0.9363,0
75,379,1496,5549,3695,Inf,7,0,0,0,1.9813,0
75,385,1496,5549,1468,Inf,9,0,0,0,0.73612,0
75,389,1496,5549,1468,Inf,9,0,0,0,0.73612,0
75,390,1496,5549,1468,Inf,9,0,0,0,0.73612,0
82,83,1496,21392,7164,Inf,10,0,0,0,0.63296,0
82,87,1496,21392,6365,Inf,1,0,0,0,0.875,0
82,157,1496,21392,11803,Inf,3,0,0,0,0.1875,0
82,170,1496,21392,6365,Inf,1,0,0,0,0.875,0
82,172,1496,21392,11724,Inf,4,0,0,0,0.16,0
82,177,1496,21392,773,Inf,6,0,0,0,0.34059,0
82,178,1496,21392,834,Inf,3,0,0,0,0.1875,0
82,216,1496,21392,3695,Inf,2,0,0,0,1.5723,0
82,291,1496,21392,7763,Inf,0,0,0,0,2.4823e-29,0
82,293,1496,21392,840,Inf,7,0,0,0,0.52734,0
82,296,1496,21392,10155,Inf,3,0,0,0,1.1256,0
82,304,1496,21392,2543,Inf,4,0,0,1,0.30453,0
82,339,1496,21392,10259,Inf,2,0,0,0,0.375,0
82,343,1496,21392,840,Inf,7,0,0,0,0.52734,0
82,344,1496,21392,840,Inf,7,0,0,0,0.52734,0
82,375,1496,21392,840,Inf,7,0,0,0,0.52734,0
82,379,1496,21392,3695,Inf,2,0,0,0,1.5723,0
82,385,1496,21392,1468,Inf,4,0,0,0,0.32716,0
82,389,1496,21392,1468,Inf,4,0,0,0,0.32716,0
82,390,1496,21392,1468,Inf,4,0,0,0,0.32716,0
83,87,1496,7164,6365,Inf,11,0,0,0,1.508,0
83,157,1496,7164,11803,Inf,13,0,0,0,0.82046,0
83,170,1496,7164,6365,Inf,11,0,0,0,1.508,0
83,172,1496,7164,11724,Inf,14,0,0,0,0.79296,0
83,177,1496,7164,773,Inf,16,0,0,0,0.97355,0
83,178,1496,7164,834,Inf,13,0,0,0,0.82046,0
83,216,1496,7164,3695,Inf,12,0,0,0,2.2053,0
83,291,1496,7164,7763,Inf,10,0,0,0,0.63296,0
83,293,1496,7164,840,Inf,17,0,0,0,1.1603,0
83,296,1496,7164,10155,Inf,13,0,0,0,1.7585,0
83,304,1496,7164,2543,Inf,14,0,0,1,0.93749,0
83,339,1496,7164,10259,Inf,12,0,0,0,1.008,0
83,343,1496,7164,840,Inf,17,0,0,0,1.1603,0
83,344,1496,7164,840,Inf,17,0,0,0,1.1603,0
83,375,1496,7164,840,Inf,17,0,0,0,1.1603,0
83,379,1496,7164,3695,Inf,12,0,0,0,2.2053,0
83,385,1496,7164,1468,Inf,14,0,0,0,0.96012,0
83,389,1496,7164,1468,Inf,14,0,0,0,0.96012,0
83,390,1496,7164,1468,Inf,14,0,0,0,0.96012,0
87,157,1496,6365,11803,Inf,4,0,0,0,1.0625,0
87,170,1496,6365,6365,0,2,0,0,0,0,0
87,172,1496,6365,11724,Inf,5,0,0,0,1.035,0
87,177,1496,6365,773,Inf,7,0,0,0,1.2156,0
87,178,1496,6365,834,Inf,4,0,0,0,1.0625,0
87,216,1496,6365,3695,Inf,3,0,0,0,2.4473,0
87,291,1496,6365,7763,Inf,1,0,0,0,0.875,0
87,293,1496,6365,840,Inf,8,0,0,0,1.4023,0
87,296,1496,6365,10155,Inf,4,0,0,0,2.0006,0
87,304,1496,6365,2543,Inf,5,0,0,1,1.1795,0
87,339,1496,6365,10259,2,3,0,0,0,2,0
87,343,1496,6365,840,Inf,8,0,0,0,1.4023,0
87,344,1496,6365,840,Inf,8,0,0,0,1.4023,0
87,375,1496,6365,840,Inf,8,0,0,0,1.4023,0
87,379,1496,6365,3695,Inf,3,0,0,0,2.4473,0
87,385,1496,6365,1468,Inf,5,0,0,0,1.2022,0
87,389,1496,6365,1468,Inf,5,0,0,0,1.2022,0
87,390,1496,6365,1468,Inf,5,0,0,0,1.2022,0
157,170,1496,11803,6365,Inf,4,0,0,0,1.0625,0
157,172,1496,11803,11724,Inf,7,0,0,0,0.3475,0
157,177,1496,11803,773,Inf,9,0,0,0,0.52809,0
157,178,1496,11803,834,Inf,6,0,0,0,0.375,0
